% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=531631, Sat Sep 17 21:41:29 2022, <python>{}</python>
1 10 0.23806413869936563 1.00004687609865 116.28105795510102 1.1628105795510102e+02 176.1326478500784 228.8101960206344   
2 20 0.2245962356004195 1.1331269405474924 78.1426563765088 7.8142656376508796e+01 139.2363639497902 236.11756947517028   
3 30 0.22643149559546663 1.1677778466500381 39.42128215732586 3.9421282157325862e+01 144.52972152017912 157.2492290235897   
4 40 0.23515325484032037 1.197432238103753 39.42128215732586 4.6466925336493603e+01 86.94858481576907 100.62168846012742   
5 50 0.23637322473468966 1.2550045497310294 39.42128215732586 6.1264300912612811e+01 88.2328635437128 176.86666958393903   
6 60 0.24285375110267848 1.301383314588819 39.42128215732586 5.8709859426382408e+01 87.11665268193438 108.05641681301388   
7 70 0.2545197438881549 1.3555146801497435 35.00114024493013 3.5001140244930127e+01 61.77800694776034 109.74377337525743   
8 80 0.2570544986224697 1.4367367592328986 35.00114024493013 4.0654651347889356e+01 66.67583429908956 94.1419339846035   
9 90 0.2579734106230303 1.4629349612874059 35.00114024493013 4.9356032523666464e+01 67.95517110937678 92.91969778146009   
10 100 0.24698941440961056 1.4930470307865102 35.00114024493013 3.8626303900663089e+01 69.06504897762429 109.58082517729585   
11 110 0.2335933276979907 1.509999868427516 34.96770105494474 3.4967701054944740e+01 54.92265341979761 86.36177992651139   
12 120 0.22662677916565954 1.5276458301695057 34.96770105494474 3.8404803826448301e+01 58.13749555244682 125.62646529403838   
13 130 0.22474874726503105 1.5298996425155842 34.789400495500836 3.4789400495500836e+01 55.000987119312455 122.00812041696469   
14 140 0.21551176087661494 1.5468006100183207 32.47912878274832 3.2479128782748319e+01 59.28267058514784 74.81618228784595   
15 150 0.204073268444761 1.548253588651807 32.47912878274832 3.5677578954395585e+01 55.5655076206979 86.2750056820294   
16 160 0.19230142575579492 1.5559623724088232 31.337967414812358 3.1337967414812358e+01 41.37999299254349 84.88912586413923   
17 170 0.1769636616193696 1.5687306952967859 31.337967414812358 3.8448049456327148e+01 46.94036336702868 98.70115976067166   
18 180 0.1709848107708487 1.5895626294339007 31.337967414812358 3.1356580528199608e+01 39.76938884995507 47.682013882452026   
19 190 0.16779472848284896 1.580926557202131 31.26360975655104 3.1263609756551041e+01 39.74249274395628 59.6290429672202   
20 200 0.1624793978493811 1.5847967461863879 28.61486987711759 2.8614869877117592e+01 51.56734366591226 108.27653288539175   
21 210 0.1566759853869679 1.5843292239362887 28.461635230205133 2.8461635230205133e+01 36.7359623400652 104.34482754410604   
22 220 0.15268810940159055 1.5730009121882804 28.461635230205133 3.1527401462508291e+01 37.17250104113254 52.91864294315951   
23 230 0.1446613901080147 1.5729608464232694 28.461635230205133 3.2057259499814265e+01 47.59203065014229 64.10241904517532   
24 240 0.13491524350191855 1.5721511899276837 28.461635230205133 2.9880968061012524e+01 37.15553343369197 56.71301323556523   
25 250 0.1268432135810963 1.6000059739026193 28.461635230205133 2.8830172843878863e+01 33.654713416146905 44.305639654306695   
26 260 0.11835947599053998 1.573707219319553 28.461635230205133 2.8676762325573314e+01 38.12592101872667 57.72788548475247   
27 270 0.11579484917935984 1.5791371623080086 25.148375296313777 2.5148375296313777e+01 36.70499787738346 47.71744168177482   
28 280 0.11606556692951393 1.6168397115509077 25.148375296313777 2.8050887012423999e+01 32.88682252256066 46.722387662299795   
29 290 0.11171757413577084 1.634588354773109 25.148375296313777 2.7745957680027161e+01 34.3442850117522 44.22364907801866   
30 300 0.10635079502899457 1.6534022973772073 25.148375296313777 2.6661152902488066e+01 36.25847877706328 42.05293683110725   
31 310 0.0991087346859583 1.7120371229832143 25.148375296313777 2.5431798956107304e+01 28.730816548520384 77.1549387793937   
32 320 0.09601409258771797 1.7150688843924113 25.148375296313777 2.6317586266036816e+01 36.592633065962005 40.81440621398765   
33 330 0.09131810918115538 1.6837721026716388 25.148375296313777 2.5588561121714722e+01 28.719595172262277 35.35052355927851   
34 340 0.08416293394166034 1.6750890107059229 22.820047333623048 2.2820047333623048e+01 29.98097193794317 39.26992637740118   
35 350 0.07896143907354847 1.696358178856707 22.820047333623048 2.5117645558929624e+01 31.246583076737316 62.45967636524014   
36 360 0.07225179219317533 1.6954829170037966 22.820047333623048 2.6131835285246815e+01 28.106028602024157 45.82076011702252   
37 370 0.06973442823508946 1.7108759820635457 22.820047333623048 2.6815690202387884e+01 29.771610511979365 34.56115160610083   
38 380 0.06606384801702436 1.682214759518906 22.820047333623048 2.5930090695320388e+01 29.110094574273703 39.25464432602043   
39 390 0.06177915282190525 1.7052101304831082 22.820047333623048 2.4548331204281887e+01 26.957326845754327 33.27011985561306   
40 400 0.05756013662994811 1.709633326844332 22.820047333623048 2.5592824043870074e+01 27.946136709621868 30.184923305603782   
41 410 0.05320444821291225 1.7461370763263648 22.820047333623048 2.4309960594816808e+01 26.73801348910093 34.95868701550617   
42 420 0.050403827446936236 1.7875093904034853 22.820047333623048 2.4346197090380716e+01 25.51071705206175 42.071293531330106   
43 430 0.04979000657102678 1.7983428982624843 22.820047333623048 2.2826370075219078e+01 25.76172241401996 36.85252759621322   
44 440 0.04999060330900565 1.7893577578182958 22.820047333623048 2.4475359409076461e+01 26.55189956811585 37.46325371194008   
45 450 0.05233042158835761 1.8216911952091337 22.820047333623048 2.2980796011314027e+01 25.465844102947713 30.22864747810798   
46 460 0.05379733836585135 1.8307212490665878 21.589500334610833 2.1589500334610833e+01 24.486458566065288 32.420458692744155   
47 470 0.05523035375525182 1.8400954500247146 21.589500334610833 2.3150995231971464e+01 23.99830479431472 37.43730452538668   
48 480 0.055338153332437016 1.8459801653347732 21.589500334610833 2.2779327693739940e+01 24.79926021047034 33.91407439801866   
49 490 0.05228622534997579 1.879007833011408 21.589500334610833 2.1931101638631411e+01 24.763068172436693 28.33390544805134   
50 500 0.051176827343656126 1.8931378444646287 21.589500334610833 2.4482329523260589e+01 26.15975511602912 32.553123004655845   
