% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=531631, Sat Sep 17 21:41:29 2022
1 10 -0.027766142559901688 -0.01046487217981812 0.007963488032723315 0.03743944337739973 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
2 20 -0.045564989934329725 -0.011983421537042746 0.010936362316777363 0.05975887905878276 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
3 30 -0.07055208124684718 -0.01498829162293894 0.011386875355648245 0.05803016577225478 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
4 40 -0.07302811346601112 -0.01972292021909456 0.012411543467468866 0.07568754556156924 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
5 50 -0.1109936309143025 -0.022081311813744182 0.01376692076375224 0.08889377509748883 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
6 60 -0.12986551284767378 -0.02224931531914038 0.018955092854518168 0.09886784577551119 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
7 70 -0.14726607116642496 -0.02532125398102837 0.02725717472895988 0.12936435583468342 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
8 80 -0.15869417509962963 -0.026477335495434122 0.025666100891845442 0.12884701652234296 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
9 90 -0.16672648336769164 -0.03315025297210117 0.030412779787962908 0.12542701134838855 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
10 100 -0.1672627765314239 -0.03969102917999065 0.030277114684651246 0.12655597363645213 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
11 110 -0.1561352371067644 -0.035395502499701956 0.03288920112603678 0.13393494150482893 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
12 120 -0.15172890539157216 -0.03712092194369319 0.02748845367064901 0.1531690981676944 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
13 130 -0.15086412614455844 -0.036382862762541046 0.035319459448020805 0.17382881136493944 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
14 140 -0.16065132097245827 -0.042889741663207484 0.03606918991944307 0.1735159454284251 0.9527598200453502 0.9679474888046984 0.9765173393080251 0.9829375738259354 0.9890449306215767 0.9957059165473807 0.9976697134396382 0.9989324269101344 1.0022711547801244 1.0032911288487525 1.0050296511398955 1.0069930797859141 1.0097550098330155 1.0131533481197665 1.0278549495360165 1.0653131442068766
