% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=531631, Sat Sep 17 21:41:29 2022
1 10 0.23806413869936563 1.00004687609865 1.0 1.0 1.0000031250048829 1.0000062500195313 1.0000093750439456 1.0000125000781253 1.0000156251220709 1.0000187501757822 1.0000218752392596 1.0000250003125026 1.0000281253955117 1.0000312504882864 1.000034375590827 1.0000375007031337 1.0000406258252066 1.0000437509570452 1.00004687609865
2 20 0.2245962356004195 1.07374240980381 0.9475923406119092 0.9475923406119092 0.9661937854834011 0.9760057313017176 0.9832852760995596 0.9991908204045976 1.0000107506832097 1.0000162523673883 1.0000179746094462 1.0000259312248527 1.0000266493251377 1.0000386302289925 1.0003374256321778 1.0029056084350778 1.0094739597069264 1.0265879003499985 1.07374240980381
3 30 0.22643149559546663 1.0904590938166234 0.9337898444852193 0.9337898444852193 0.9447161958668944 0.9606729268975752 0.97537331372672 0.9843951396168995 0.9898315477973919 0.9932530341841308 0.9967594382694823 0.9989259031394816 1.0002042649372032 1.0017467651503733 1.0047365019543195 1.0132081910893178 1.020346176715559 1.0320242908628707 1.0904590938166234
4 40 0.23515325484032037 1.1027066695326304 0.9208927523772623 0.9208927523772623 0.9364564157073375 0.9528172025250693 0.9629095202469837 0.9774798633779371 0.9836575669933469 0.9853482548672274 0.9924703020820801 0.9941518901274997 1.0014015753414924 1.008238202330043 1.0129981901906704 1.017988748369362 1.029523630391551 1.0908513108421636 1.1027066695326304
5 50 0.23637322473468966 1.1507913712669895 0.9169619118222523 0.9169619118222523 0.9233920891049301 0.9478421087879744 0.9552007504797977 0.9708145752976018 0.9766425824916889 0.9856761659929535 0.9908533686315145 0.9945174201902283 0.9983864920774682 1.0019453759916763 1.011745695449666 1.0161947683510626 1.0404147979602192 1.0782774586629351 1.1507913712669895
6 60 0.24285375110267848 1.1686118770937703 0.8979766868019214 0.8979766868019214 0.9217242844595229 0.9329985912496145 0.953769873547642 0.9678585578030655 0.975293149633727 0.9796852698643981 0.9854085922878034 0.9956010568568298 1.000414145428439 1.0047961344851757 1.0133157436576656 1.028771291740837 1.0456889870553456 1.0773666407864633 1.1686118770937703
7 70 0.2545197438881549 1.201739920594537 0.8865561828233249 0.8865561828233249 0.9121660837853037 0.9264155957670751 0.9456522896657491 0.9645233321371666 0.9713599691369411 0.9814738904590642 0.9876502131133039 0.9926841575192069 0.997075749532156 1.0081274779681093 1.015246866372543 1.0365043703114174 1.0510391443115155 1.082169734197367 1.201739920594537
8 80 0.2570544986224697 1.2506002037603892 0.8704449132547487 0.8704449132547487 0.8925745795308566 0.9159870519522051 0.9367649764509962 0.9614052650686213 0.9707465306332065 0.9751886406394512 0.9783889071355613 0.9890589712868508 1.0102240545327035 1.011633686314677 1.0251076301774134 1.0556849746242503 1.0640388189239183 1.0836876110152598 1.2506002037603892
9 90 0.2579734106230303 1.2692863839087367 0.867630084383071 0.867630084383071 0.8985082602493001 0.9225847046768717 0.9304086484873275 0.9496693024810401 0.9691294543136867 0.9747367424755392 0.9770436245634024 0.9902084034469181 0.997491753721658 1.0098951017724545 1.0307028847176727 1.057504098287056 1.072271555249984 1.1036982389177885 1.2692863839087367
10 100 0.24698941440961056 1.2835924624704116 0.8597133486104843 0.8597133486104843 0.8938707145164767 0.914813142512145 0.9243419324710713 0.9407708137732965 0.9486652018457576 0.9620091181502423 0.9828946695536908 0.9979251210127659 1.0021761977299872 1.0051902783396778 1.0335054698208304 1.0644957259003196 1.0772351703837517 1.105262546322049 1.2835924624704116
11 110 0.2335933276979907 1.2922339248159627 0.8557841307374877 0.8557841307374877 0.8877216220515721 0.9089113934790839 0.9179346285874892 0.9347061527356377 0.9454242997973645 0.9503925591677213 0.9715104784971269 0.9773854638102657 1.0043656838000197 1.013009024679306 1.031857268444982 1.0626549969452947 1.0746492945460946 1.10497446942275 1.2922339248159627
12 120 0.22662677916565954 1.2859130983663645 0.8417612727838109 0.8417612727838109 0.8729949532376424 0.899495070168656 0.9144117271313411 0.9340733554292732 0.9382936465938749 0.9511029215701893 0.9742846331196006 0.9835501660525817 1.0019366562777552 1.0124743652834438 1.0327806037374403 1.0681879910039602 1.069812530174608 1.105954304213591 1.2859130983663645
13 130 0.22474874726503105 1.2794949645185254 0.8363260758821257 0.8363260758821257 0.8626005452466164 0.8974848110842776 0.9102411304657462 0.9271755532147761 0.9352080064447355 0.944781375970968 0.9724149017835862 0.9835436884307295 1.0021234559677716 1.0153648459081868 1.03227794811622 1.0652592118244846 1.0935328141116951 1.1271353550420107 1.2794949645185254
14 140 0.21551176087661494 1.2929583517431333 0.8358920622146763 0.8358920622146763 0.8577097700081677 0.8883350948700399 0.9043275054032062 0.9250814266022299 0.9336335290257377 0.9488459332870749 0.9686185175177993 0.9770113939262397 0.9965898631149023 1.021468341021364 1.03559183335731 1.0607472467509886 1.09182481061578 1.1284844282623634 1.2929583517431333
15 150 0.204073268444761 1.2946214358892127 0.8361817762790056 0.8361817762790056 0.8557725022991669 0.8831824870348518 0.8976527205713885 0.9111985942582983 0.9305130829716113 0.9387284941682926 0.9531600095453264 0.9723807021884029 0.9999030731487505 1.0217231211272413 1.0382455961914838 1.0599349994545857 1.0856150271735998 1.1267338061134107 1.2946214358892127
16 160 0.19230142575579492 1.2960831521238048 0.8329784672860095 0.8329784672860095 0.8579768532373451 0.8779574173031259 0.8938881546780613 0.9043377080828049 0.9228820488214186 0.9304020201902553 0.946631656931668 0.9653785777672471 0.9933015871163953 1.0180241713580533 1.0423343578304738 1.0681923430513998 1.0859597999231252 1.1368914560891619 1.2960831521238048
17 170 0.1769636616193696 1.296286968711614 0.8263285550528298 0.8263285550528298 0.8482813294794539 0.8744830186484199 0.8923844327755142 0.9036356755742315 0.9216593483101432 0.9319386342934182 0.9407464240756975 0.9652006248167309 0.9820612688111566 1.0269737432766426 1.0409928964417536 1.0696305879825718 1.0719400060445325 1.1237201869995102 1.296286968711614
18 180 0.1709848107708487 1.2982952165413364 0.81676254367134 0.81676254367134 0.8351331452421838 0.8525330686284559 0.8863446936063091 0.9046529500245145 0.9176320527836003 0.9307516461809535 0.9439384571715436 0.9526540627580234 0.9822739863697445 1.0253714717792897 1.0398705040083327 1.0684287636041467 1.0795053362504632 1.126112505183138 1.2982952165413364
19 190 0.16779472848284896 1.2810738824256034 0.8103310533873272 0.8103310533873272 0.8278806690125307 0.8495314755416004 0.8921420660655589 0.8968321247653008 0.9117639405614594 0.9240358414152745 0.9329981820647945 0.9599563425969576 0.9751834211592836 1.0255620332235282 1.0601930871439418 1.076717332253771 1.0863824155986832 1.1250869421741871 1.2810738824256034
20 200 0.1624793978493811 1.2714409416755093 0.8022738213812405 0.8022738213812405 0.8262947531486722 0.8461465935156449 0.8880596943577447 0.8941792830696528 0.9034100698666493 0.9129299133846581 0.9342863159319055 0.9738383942795623 0.9796136936682276 1.015814411152968 1.0629787102880515 1.077394011035575 1.0890670110402116 1.1192518354450625 1.2714409416755093
21 210 0.1566759853869679 1.2601820387696554 0.7954041494221227 0.7954041494221227 0.8253028674949718 0.8403246289325051 0.8829738538777939 0.8887756423604325 0.9035157828832603 0.9156581019736182 0.9298241643614086 0.9715321616578182 0.9782829833300611 1.013473003625068 1.0586911589841148 1.0795035938611668 1.0857362739231304 1.1274728131200673 1.2601820387696554
22 220 0.15268810940159055 1.2470118621084403 0.7927597831927888 0.7927597831927888 0.81650411619085 0.8329671969264695 0.8760118059103116 0.8869338808330142 0.8997830176739481 0.9150961803445161 0.9438356540082227 0.9664066558482691 0.9711376817979777 1.015641570292396 1.0595412169696667 1.0735544513577937 1.0923971142596904 1.1129799561972773 1.2470118621084403
23 230 0.1446613901080147 1.2379704238706657 0.787031938325526 0.787031938325526 0.7990536124813554 0.8293001711087112 0.8697223104917801 0.8881443348174912 0.8907726502058736 0.9091852981371568 0.9545793808277057 0.9619833414584646 0.9879561891022072 1.0202097905425425 1.058573347580085 1.0692919340353173 1.0879183510694321 1.112412660646177 1.2379704238706657
24 240 0.13491524350191855 1.230619558725327 0.782761585914605 0.782761585914605 0.7940916562247752 0.8209010665851358 0.8695043521499478 0.8853097372643818 0.8918945488119999 0.9057988812132588 0.9590375036397346 0.9627657529779106 0.9810671847861091 1.0216079795803317 1.0531120802151916 1.0676844167516044 1.0992874798896435 1.10731509594223 1.230619558725327
25 250 0.1268432135810963 1.2432332454540294 0.7770178772655607 0.7770178772655607 0.7947158977957208 0.8262104087218203 0.8664438858829231 0.8853735384754292 0.8936756620946128 0.8954168491003983 0.944184283141926 0.9638546187090283 0.9753261002366291 1.0133324232587257 1.0526705379600754 1.0718301023369967 1.091478395909884 1.10423007585549 1.2432332454540294
26 260 0.11835947599053998 1.2156375755815745 0.7724674327332613 0.7724674327332613 0.7917886340041751 0.8254593609353029 0.8633198384643548 0.8836965255384012 0.8868746858369673 0.8968119631463278 0.9326897689919373 0.9586750546962701 0.9708111408973747 1.011388614925486 1.0524733683300056 1.0745979142771878 1.0927371085075326 1.1032957686494171 1.2156375755815745
